"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 02 11:48:34 CST 2024","Tue Apr 02 11:48:34 CST 2024","50","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，pageSize数值为20，其他数据正常，查询成功","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"failed","Tue Apr 02 11:48:29 CST 2024","Tue Apr 02 11:48:30 CST 2024","79","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，postlds为空，其他数据正常，修改成功","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:36 CST 2024","Tue Apr 02 11:48:36 CST 2024","51","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，userName长度为30个字符，其他数据正常，查询成功","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:16 CST 2024","Tue Apr 02 11:48:16 CST 2024","198","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，postlds为1，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"failed","Tue Apr 02 11:48:27 CST 2024","Tue Apr 02 11:48:27 CST 2024","81","test_case","test_ryvue","TestRyvue","","","验证【用户管理】修改用户，email特殊字符，其他数据正常，修改失败","actual_data:{'msg': ""修改用户'test'失败，登录账号已存在"", 'code': 500}"
"passed","Tue Apr 02 11:48:36 CST 2024","Tue Apr 02 11:48:36 CST 2024","51","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，phonenumber以13开头的11位纯数字，其他数据正常，查询成功","actual_data:{'total': 1, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-02 11:48:14', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 145, 'deptId': None, 'userName': 'userManagement_045', 'nickName': 'userManagement_045', 'email': '', 'phonenumber': '13502502921', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:06 CST 2024","Tue Apr 02 11:48:06 CST 2024","127","test_case","test_ryvue","TestRyvue","","","验证输入包含特殊字符的用户名正确的密码，登录失败，并提示账号或密码错误","actual_data:{'msg': '用户不存在/密码错误', 'code': 500}"
"passed","Tue Apr 02 11:48:03 CST 2024","Tue Apr 02 11:48:04 CST 2024","1220","test_case","test_ryvue","TestRyvue","","","验证输入正确的用户名正确的密码，登录成功","actual_data:{'msg': '操作成功', 'code': 200, 'token': 'eyJhbGciOiJIUzUxMiJ9.eyJsb2dpbl91c2VyX2tleSI6IjY1OTkyZGI0LWJjNWItNGY3Mi1iYTM5LTExNzRmN2U4YzJlNSJ9.F9zjAqaRmnhQFXVyQulAusrwQ2i00QluwudNJFxcj-Ypa37EaM3JPXnevNmYbLy-4QNQBXJX21f6G4D_iuec8Q'}"
"passed","Tue Apr 02 11:48:15 CST 2024","Tue Apr 02 11:48:15 CST 2024","196","test_case","test_ryvue","TestRyvue","","","验证【用户管理】添加用户，phonenumber以18开头的11位纯数字，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:34 CST 2024","Tue Apr 02 11:48:35 CST 2024","50","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，pageSize数值为30，其他数据正常，查询成功","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:45 CST 2024","Tue Apr 02 11:48:45 CST 2024","126","test_case","test_ryvue","TestRyvue","","","验证【菜单管理】添加菜单，路由地址path为没有https，其他数据正常，添加成功","actual_data:{'msg': '操作成功', 'code': 200}"
"passed","Tue Apr 02 11:48:37 CST 2024","Tue Apr 02 11:48:37 CST 2024","53","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，postlds为3，其他数据正常，查询成功","actual_data:{'total': 88, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-01 19:28:14', 'updateBy': None, 'updateTime': None, 'remark': '管理员', 'userId': 1, 'deptId': 103, 'userName': 'admin', 'nickName': '若依', 'email': 'ry@163.com', 'phonenumber': '15888888888', 'sex': '1', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '110.191.179.157', 'loginDate': '2024-04-02T11:48:05.000+08:00', 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 103, 'parentId': None, 'ancestors': None, 'deptName': '研发部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': True}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:47', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 100, 'deptId': None, 'userName': 'add_user_001', 'nickName': 'add_user_001', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:53', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 101, 'deptId': None, 'userName': 'add_user_003', 'nickName': 'a', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:57', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 102, 'deptId': None, 'userName': 'add_user_004', 'nickName': 'ad', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:00', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 103, 'deptId': None, 'userName': 'add_user_005', 'nickName': 'add_user_005add_user_005add_u', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:04', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 104, 'deptId': None, 'userName': 'add_user_006', 'nickName': 'add_user_006add_user_006add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:07', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 105, 'deptId': None, 'userName': 'add_user_007', 'nickName': 'add_user_007add_user_007add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:10', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 106, 'deptId': None, 'userName': 'add_user_008', 'nickName': 'test', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:14', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 107, 'deptId': None, 'userName': 'add_user_009', 'nickName': 'TEST', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:17', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 108, 'deptId': None, 'userName': 'add_user_010', 'nickName': '~@#$^&*()_+{}|', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:37 CST 2024","Tue Apr 02 11:48:37 CST 2024","54","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，postlds为1，其他数据正常，查询成功","actual_data:{'total': 88, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-01 19:28:14', 'updateBy': None, 'updateTime': None, 'remark': '管理员', 'userId': 1, 'deptId': 103, 'userName': 'admin', 'nickName': '若依', 'email': 'ry@163.com', 'phonenumber': '15888888888', 'sex': '1', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '110.191.179.157', 'loginDate': '2024-04-02T11:48:05.000+08:00', 'dept': {'createBy': None, 'createTime': None, 'updateBy': None, 'updateTime': None, 'remark': None, 'deptId': 103, 'parentId': None, 'ancestors': None, 'deptName': '研发部门', 'orderNum': None, 'leader': '若依', 'phone': None, 'email': None, 'status': None, 'delFlag': None, 'parentName': None, 'children': []}, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': True}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:47', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 100, 'deptId': None, 'userName': 'add_user_001', 'nickName': 'add_user_001', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:53', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 101, 'deptId': None, 'userName': 'add_user_003', 'nickName': 'a', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:42:57', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 102, 'deptId': None, 'userName': 'add_user_004', 'nickName': 'ad', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:00', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 103, 'deptId': None, 'userName': 'add_user_005', 'nickName': 'add_user_005add_user_005add_u', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:04', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 104, 'deptId': None, 'userName': 'add_user_006', 'nickName': 'add_user_006add_user_006add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:07', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 105, 'deptId': None, 'userName': 'add_user_007', 'nickName': 'add_user_007add_user_007add_us', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:10', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 106, 'deptId': None, 'userName': 'add_user_008', 'nickName': 'test', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:14', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 107, 'deptId': None, 'userName': 'add_user_009', 'nickName': 'TEST', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}, {'createBy': 'admin', 'createTime': '2024-04-02 11:43:17', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 108, 'deptId': None, 'userName': 'add_user_010', 'nickName': '~@#$^&*()_+{}|', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:35 CST 2024","Tue Apr 02 11:48:35 CST 2024","65","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，pageSize数值为60，其他数据正常，查询失败","actual_data:{'total': 0, 'rows': [], 'code': 200, 'msg': '查询成功'}"
"passed","Tue Apr 02 11:48:36 CST 2024","Tue Apr 02 11:48:36 CST 2024","50","test_case","test_ryvue","TestRyvue","","","验证【用户管理】查询用户，userName重复，其他数据正常，查询失败","actual_data:{'total': 1, 'rows': [{'createBy': 'admin', 'createTime': '2024-04-02 11:43:41', 'updateBy': None, 'updateTime': None, 'remark': None, 'userId': 111, 'deptId': None, 'userName': 'TEST', 'nickName': 'add_user_017', 'email': '', 'phonenumber': '', 'sex': '0', 'avatar': '', 'password': None, 'status': '0', 'delFlag': '0', 'loginIp': '', 'loginDate': None, 'dept': None, 'roles': [], 'roleIds': None, 'postIds': None, 'roleId': None, 'admin': False}], 'code': 200, 'msg': '查询成功'}"
